ID	Mean	NonPregnant1	NonPregnant2	NonPregnant3	NonPregnant4	Gene	RefSeq	Region
8169659	10.38411575	10.64511	9.145533	11.08627	10.65955	NDUFA1	NM_004541 	chrX:119005450-119010625
7909967	10.378525	10.59081	10.00816	10.42574	10.48939	CAPN2	NM_001748 	chr1:223900034-223963720
8075130	10.37559825	9.89339	11.07773	10.7142	9.817073	PITPNB	NM_012399 	chr22:28247657-28315255
8179268	10.37192275	9.466002	10.94212	11.16204	9.917529	LST1	NM_205837 	chr6:31553971-31556686
8138045	10.37158975	10.92157	10.41425	10.2644	9.886139	EIF2AK1	NM_014413 	chr7:6061880-6098809
8137240	10.36772	10.25984	10.59715	10.07007	10.54382	GIMAP7	NM_153236 	chr7:150211938-150218161
8146550	10.362895	10.73278	10.26661	10.19528	10.25691	SDCBP	NM_005625 	chr8:59465728-59495814
8152477	10.36107	10.11966	10.72831	10.13099	10.46532	RAD21	NM_006265 	chr8:117858173-117887001
7951554	10.3540025	10.93005	10.19576	10.19243	10.09777	RDX	NM_002906 	chr11:110100166-110167437
8110166	10.35049825	10.93194	9.681253	10.40922	10.37958	HIGD2A	NM_138820 	chr5:175815773-175817204
7971422	10.34798	10.30006	10.47668	10.19665	10.41853	ZC3H13	NM_015070 	chr13:46528600-46626894
8149927	10.3449555	9.813172	10.73568	10.77792	10.05305	CLU	NM_001831 	chr8:27454434-27472371
7965627	10.33586575	10.71268	9.947853	10.26052	10.42241	LTA4H	NM_000895 	chr12:96394608-96429373
7916747	10.3322175	10.63377	10.22229	10.21233	10.26048	JAK1	NM_002227 	chr1:65298906-65432187
8018288	10.3316675	10.48087	10.18239	10.12812	10.53529	ATP5H	NM_006356 	chr17:73034955-73043080
8164210	10.31898125	10.23023	10.44209	10.60403	9.999575	RPL12	NM_000976 	chr9:130209953-130213691
7913814	10.3119075	10.03508	10.49536	10.2551	10.46209	SYF2	NM_015484 	chr1:25548767-25559013
7955768	10.311488	10.34204	10.60323	10.3083	9.992382	PFDN5	NM_002624 	chr12:53689235-53693234
7913169	10.3113975	10.30363	10.3516	10.37252	10.21784	CAPZB	NM_004930 	chr1:19665270-19812007
8053064	10.31026	10.05298	10.70398	10.47496	10.00912	MOBKL1B	NM_018221 	chr2:74381987-74405995
8017634	10.310225	10.14441	10.51083	10.39002	10.19564	DDX5	NM_004396 	chr17:62495738-62502410
8145454	10.3101575	10.40964	10.18294	10.17467	10.47338	BNIP3L	NM_004331 	chr8:26240414-26271028
7914235	10.3081075	10.06844	10.30375	10.37014	10.4901	SRSF4	NM_005626 	chr1:29473876-29508499
8103518	10.30082	10.33586	10.54585	10.05107	10.2705	ANP32C	NM_012403 	chr4:165118159-165118863
7963289	10.29434525	9.984659	9.662732	10.82375	10.70624	BIN2	NM_016293 	chr12:51674822-51717948
8130556	10.2872	10.3158	10.25798	10.38694	10.18808	SOD2	NM_001024465 	chr6:160100148-160114353
8117372	10.284053	9.914259	10.46021	11.10042	9.661323	HIST1H2AC	NM_003512 	chr6:26124373-26139337
8150089	10.277473	9.926402	10.74016	10.12135	10.32198	TMEM66	NM_016127 	chr8:29920609-29940659
7974066	10.2721325	10.26864	10.42804	10.01734	10.37451	PNN	NM_002687 	chr14:39644400-39651427
8080923	10.266315	10.13736	10.149	10.64326	10.13564	PSMC1	NM_002802 	chr3:68684836-68686422
8117800	10.261315	9.41658	10.32005	10.90355	10.40508	HLA-A	NM_002116 	chr6:29910278-29913654
7989253	10.25952475	10.23255	9.99685	9.994669	10.81403	SLTM	NM_024755 	chr15:59171244-59225852
8062174	10.2407885	10.65278	9.873644	10.03252	10.40421	ERGIC3	NM_198398 	chr20:34129672-34145405
8066009	10.24024575	9.962063	10.41573	10.29722	10.28597	RBM39	NM_184234 	chr20:34291531-34330234
8158372	10.2366025	10.10297	10.49698	10.14013	10.20633	SET	NM_003011 	chr9:131446023-131458667
8058052	10.22928625	9.992689	9.920776	10.44293	10.56075	HSPD1	NM_002156 	chr2:198351308-198364998
8179326	10.2258675	9.975666	9.995074	10.50326	10.42947	C6orf48	NM_001040437 	chr6:31802645-31807541
7948814	10.22405575	9.295433	10.16241	10.55902	10.87936	HNRNPUL2	NM_001079559 	chr11:62482220-62494856
7985202	10.22048325	10.56588	10.11402	10.7373	9.464733	PSMA4	NM_002789 	chr15:78832769-78841546
7941511	10.21811775	10.17636	9.892101	10.65026	10.15375	SF3B2	NM_006842 	chr11:65819816-65836382
8121734	10.21612475	10.46826	9.934386	11.05393	9.407923	ASF1A	NM_014034 	chr6:119221929-119230406
8118571	10.2123775	10.60199	9.64834	10.34437	10.25481	PSMB9	NM_002800 	chr6:32821935-32827628
8084146	10.212215	9.631112	9.946158	10.78082	10.49077	FXR1	NM_001013439 	chr3:180630448-180694950
8056860	10.20700125	9.920325	10.32024	10.33225	10.25519	WIPF1	NM_003387 	chr2:175424302-175547627
8142120	10.202443	10.45806	10.38177	10.07856	9.891382	NAMPT	NM_005746 	chr7:105888731-105925638
8146500	10.199195	10.25842	10.00309	10.50212	10.03315	LYN	NM_002350 	chr8:56792372-56923939
7903703	10.197436	9.867527	9.770577	10.76499	10.38665	GNAI3	NM_006496 	chr1:110091233-110136975
7950307	10.189829	10.464	10.59675	10.05663	9.641936	UCP2	NM_003355 	chr11:73685712-73694352
8124901	10.183574	9.956596	10.30517	10.4069	10.06563	HLA-C	NM_002117 	chr6:31236520-31239935
8015490	10.18139825	10.3476	10.06621	9.991553	10.32023	DNAJC7	NM_003315 	chr17:40128456-40169671
8178322	10.179056	10.34403	10.79823	9.815713	9.758251	SUMO2	NM_006937 	chr6:29603209-29604203
7982878	10.16628425	10.32587	9.83613	9.866067	10.63707	CHP	NM_007236 	chr15:41523437-41574085
8089527	10.1557645	10.17808	9.593898	10.31597	10.53511	ATG3	NM_022488 	chr3:112251357-112280763
8022441	10.1450755	9.795839	9.969753	10.28059	10.53412	ROCK1	NM_005406 	chr18:18529701-18691812
7930380	10.1425295	10.00242	10.21526	10.53397	9.818468	ADD3	NM_016824 	chr10:111765562-111895323
8104838	10.13832375	10.20462	10.26115	10.11414	9.973385	DNAJC21	NM_194283 	chr5:34929698-34959069
8012110	10.1369945	10.37756	10.0149	9.969288	10.18623	GABARAP	NM_007278 	chr17:7143738-7145768
8047443	10.13441925	11.11689	10.1127	9.989985	9.318102	STRADB	NM_018571 	chr2:202316392-202345569
8095230	10.130091	9.790874	10.27973	10.40446	10.0453	SRP72	NM_006947 	chr4:57333762-57369847
8089652	10.12727325	10.29386	10.51462	9.102973	10.59764	NAA50	NM_025146 	chr3:113437840-113465096
7957633	10.1251825	10.28083	9.63686	10.19948	10.38356	METAP2	NM_006838 	chr12:95867822-96172321
7909142	10.121011	10.76936	9.73453	10.36688	9.613274	NUCKS1	NM_022731 	chr1:205682497-205685445
8016552	10.1161975	10.21922	10.49716	10.0149	9.73351	PHB	NM_002634 	chr17:47481420-47492242
8003171	10.1127235	10.22835	10.2066	9.996254	10.01969	COTL1	NM_021149 	chr16:84599202-84651912
8168280	10.1067395	10.04382	10.34227	10.04302	9.997848	NONO	NM_001145408 	chrX:70503433-70521018
8063903	10.09707	10.05043	10.21358	10.01816	10.10611	RPS21	NM_001024 	chr20:60962105-60963576
8019924	10.08690075	9.817603	10.29784	10.11289	10.11927	MYL12A	NM_006471 	chr18:3247518-3256234
8065730	10.086654	10.00856	10.06432	9.998096	10.27564	EIF2S2	NM_003908 	chr20:32676115-32700085
8020508	10.083776	10.41893	10.10228	9.96749	9.846404	RIOK3	NM_003831 	chr18:21033256-21063033
7905088	10.08226875	10.02464	9.871665	10.54276	9.89001	HIST2H2AC	NM_003517 	chr1:149858486-149858961
8130499	10.0808885	10.11878	10.81988	9.167554	10.21734	DYNLT1	NM_006519 	chr6:159057506-159065771
7997168	10.08022675	10.27356	9.979267	10.01806	10.05002	KIAA0174	NM_014761 	chr16:71929418-71962911
8102518	10.0797605	10.12747	10.22	9.969432	10.00214	C4orf3	NM_001170330 	chr4:120218765-120225600
7996947	10.079258	10.05686	9.711422	10.43155	10.1172	CYB5B	NM_030579 	chr16:69458498-69500167
8117890	10.07675475	10.2853	9.591929	10.26588	10.16391	HLA-E	NM_005516 	chr6:30457219-30461971
7939424	10.0722055	10.19666	9.062572	10.18458	10.84501	API5	NM_001142930 	chr11:43333533-43366079
8044804	10.07188575	9.533072	10.51128	9.734011	10.50918	DBI	NM_020548 	chr2:120124571-120130122
7905571	10.068792	10.44256	9.751251	9.967477	10.11388	S100A9	NM_002965 	chr1:153330330-153333503
8050908	10.06876175	10.01631	10.19665	9.966777	10.09531	HADHA	NM_000182 	chr2:26413504-26467594
8154856	10.067512	10.17958	10.40639	9.97541	9.708668	UBE2R2	NM_017811 	chr9:33817182-33920402
8042515	10.066977	10.56394	9.886045	9.850959	9.966964	PCBP1	NM_006196 	chr2:70314586-70316332
7954711	10.06465125	9.770358	10.35381	10.41279	9.721647	C12orf35	NM_018169 	chr12:32112353-32146421
8046848	10.06379075	9.955113	10.05455	10.04753	10.19797	ZC3H15	NM_018471 	chr2:187350885-187374088
7957746	10.06077575	10.02169	9.889693	10.32719	10.00453	SLC25A3	NM_213611 	chr12:98987403-98995778
8091458	10.06036575	9.944798	9.700745	10.28654	10.30938	SERP1	NM_014445 	chr3:150259780-150320961
8151993	10.05992525	9.013563	10.28977	11.05534	9.881028	COX6C	NM_004374 	chr8:100890372-100905895
8067382	10.05962025	9.970284	10.19123	10.19228	9.884687	PSMA7	NM_002792 	chr20:60711785-60718486
8179034	10.05861525	9.589081	10.2771	10.24078	10.1275	HLA-G	NM_002127 	chr6:29794744-29798798
7920271	10.05426025	10.14767	9.618201	10.23305	10.21812	S100A4	NM_019554 	chr1:153516089-153522612
8073068	10.04671825	11.01133	11.06157	8.864635	9.249338	APOBEC3C	NM_014508 	chr22:39410262-39414843
7983111	10.04491125	9.48066	9.607895	10.78966	10.30143	SNAP23	NM_003825 	chr15:42787835-42825256
8122464	10.03452975	9.596239	10.23239	10.07882	10.23067	UTRN	NM_007124 	chr6:144612873-145174170
8102998	10.03377325	10.63064	9.198	9.835383	10.47107	GYPA	NM_002099 	chr4:145030456-145061846
7919751	10.0288755	9.895618	10.19274	9.963234	10.06391	MCL1	NM_021960 	chr1:150547032-150552136
8138689	10.02800775	9.591441	10.11981	10.29616	10.10462	SKAP2	NM_003930 	chr7:26706687-26904341
8076077	10.02490525	9.969567	9.808484	10.31285	10.00872	DDX17	NM_006386 	chr22:38879443-38902316
7973564	10.02385525	9.820261	10.23199	10.03336	10.00981	PSME1	NM_176783 	chr14:24591367-24608176
7968297	10.0230925	10.14386	9.679095	9.671815	10.5976	POMP	NM_015932 	chr13:29233241-29253062
8107868	10.02251525	9.98677	10.05546	10.09735	9.950481	CDC42SE2	NM_020240 	chr5:130599702-130730383
7937772	10.0216185	10.91184	11.20182	9.091068	8.881746	IGF2	NM_000612 	chr11:2153431-2153823
8026520	10.01970775	10.04114	9.860881	10.01221	10.1646	RAB8A	NM_005370 	chr19:16222467-16245037
8152323	10.011082	9.992792	10.28161	9.713286	10.05664	EIF3E	NM_001568 	chr8:109213884-109261000
7999532	10.00944725	10.66511	9.654576	9.536953	10.18115	GSPT1	NM_002094 	chr16:11966536-12009808
7971197	10.005249	9.474672	10.32083	10.62998	9.595514	ELF1	NM_172373 	chr13:41506055-41635073
8131975	10.000136	10.03342	10.01709	9.882494	10.06754	TAX1BP1	NM_006024 	chr7:27779796-27868880
7944216	9.9979475	9.62388	10.01067	10.2114	10.14584	ATP5L	NM_006476 	chr11:118272104-118280995
7976621	9.995404	10.07068	9.744586	10.11606	10.05029	VRK1	NM_003384 	chr14:97263684-97347951
7958130	9.9929895	9.562285	10.07485	9.881793	10.45303	HSP90B1	NM_003299 	chr12:104324160-104341704
8115327	9.98998525	9.379323	10.01063	10.73288	9.837108	SPARC	NM_003118 	chr5:151041008-151066526
8124273	9.9871415	10.34375	9.647196	9.7918	10.16582	C6orf62	NM_030939 	chr6:24705089-24721064
7918813	9.984018	9.404691	10.66407	9.597511	10.2698	NRAS	NM_002524 	chr1:115247090-115259988
8106776	9.9799115	9.979608	9.741067	9.911551	10.28742	COX7C	NM_001867 	chr5:85913721-85916779
8136631	9.9788475	10.48423	9.88257	10.51684	9.03175	SSBP1	NM_003143 	chr7:141438155-141450261
7921487	9.97447375	10.12184	10.15902	10.30777	9.309265	TAGLN2	NM_003564 	chr1:159887897-159895522
8162719	9.9693955	10.22962	9.757958	9.364214	10.52579	HEMGN	NM_018437 	chr9:100689073-100707138
8063668	9.966445	9.941253	10.10243	9.903196	9.918901	GNAS	NM_000516 	chr20:57414773-57486247
7950838	9.962645	10.3027	9.406942	10.28759	9.853348	PICALM	NM_007166 	chr11:85668485-85780108
7984289	9.961222	8.634807	10.45314	10.88931	9.867631	RAB11A	NM_004663 	chr15:66161796-66181792
8006112	9.95507725	9.777422	10.0255	10.15552	9.861867	CCDC55	NM_032141 	chr17:28443834-28513491
8104449	9.9542575	10.05635	10.141	10.05636	9.56332	CCT5	NM_012073 	chr5:10250274-10266501
8000692	9.95418675	10.08901	9.858006	9.310161	10.55957	BOLA2	NM_001031827 	chr16:29556340-30205627
8132292	9.9525245	9.705902	10.0016	10.25356	9.849036	SEPT7	NM_001788 	chr7:35840665-35944917
8120833	9.951676	9.914042	9.780809	10.57424	9.537613	SH3BGRL2	NM_031469 	chr6:80341000-80413372
8033899	9.9456165	10.15172	9.870089	9.538877	10.22178	EIF3G	NM_003755 	chr19:10225690-10230611
7951372	9.9404065	10.44655	9.374817	9.897399	10.04286	CASP4	NM_033306 	chr11:104813594-104840163
7955179	9.93948075	10.52821	9.887683	9.746696	9.595334	TUBA1C	NM_032704 	chr12:49621914-49667121
7979671	9.93581825	9.930909	9.988248	10.3529	9.471216	MAX	NM_145113 	chr14:65472892-65569227
7976200	9.934393	10.0696	9.869663	9.958857	9.839452	CALM1	NM_006888 	chr14:90863373-90874610
8043932	9.932631	9.550965	9.618811	9.680418	10.88033	RPL31	NM_001099693 	chr2:101618751-101622885
7974835	9.93239025	9.738273	9.835238	10.06343	10.09262	PRKCH	NM_006255 	chr14:61788433-62017698
7939242	9.92766925	9.868578	10.08613	9.835565	9.920404	CAPRIN1	NM_005898 	chr11:34073230-34124157
8025500	9.9265715	10.16788	10.31875	9.013196	10.20646	UBL5	NM_024292 	chr19:9938568-9940797
7963911	9.9260035	9.854534	10.40834	9.71344	9.7277	CD63	NM_001780 	chr12:56119219-56123444
7897522	9.920023	9.847061	8.529741	10.88978	10.41351	RBP7	NM_052960 	chr1:10057255-10076078
8065032	9.90666525	10.53418	9.488593	9.521048	10.08284	ESF1	NM_016649 	chr20:13694969-13765532
7905395	9.90611025	10.76645	9.747613	9.413799	9.696579	PSMB4	NM_002796 	chr1:151343999-151374420
8155883	9.90390175	10.47744	9.794684	9.770988	9.572495	OSTF1	NM_012383 	chr9:77703390-77762181
8068168	9.90333775	10.39707	10.31271	10.42205	8.481521	SOD1	NM_000454 	chr21:33031935-33041244
8125059	9.90332275	10.53793	9.637289	10.25982	9.178252	CLIC1	NM_001288 	chr6:31698358-31705095
8055913	9.89674075	9.510904	9.320979	10.37297	10.38211	PRPF40A	NM_017892 	chr2:153512045-153573960
8135378	9.8959	9.426891	10.10315	10.55075	9.502809	PRKAR2B	NM_002736 	chr7:106685139-106802256
7904361	9.8940465	10.59243	9.853251	9.584262	9.546243	FAM46C	NM_017709 	chr1:118148556-118171011
7951397	9.8934865	9.151237	9.973504	10.48634	9.962865	CASP1	NM_033292 	chr11:104895996-104972157
8044745	9.891793	9.444211	9.859777	10.51302	9.750164	DDX18	NM_006773 	chr2:118572255-118589955
8104738	9.8915575	9.300263	9.867487	10.27514	10.12334	SUB1	NM_006713 	chr5:32585671-32604185
7961151	9.880761	9.590921	9.552353	10.23113	10.14864	KLRK1	NM_007360 	chr12:10524952-10560365
8006531	9.878732	10.07214	10.37974	9.825735	9.237313	SLFN5	NM_144975 	chr17:33570090-33594420
7973936	9.876617	9.58776	9.930632	10.55643	9.431646	PSMA6	NM_002791 	chr14:35761563-35786680
7952103	9.87556425	10.0872	9.969365	9.821062	9.62463	DDX6	NM_004397 	chr11:118620413-118661875
8042391	9.868089	10.08395	9.358902	10.67467	9.354834	PLEK	NM_002664 	chr2:68592416-68624585
8028514	9.8660305	9.787846	9.816455	9.828571	10.03125	EIF3K	NM_013234 	chr19:39109722-39127595
7932530	9.86340675	9.877068	9.643608	10.28874	9.644211	PIP4K2A	NM_005028 	chr10:22823778-23003484
8138224	9.860897	9.583722	10.2676	10.13903	9.453236	NDUFA4	NM_002489 	chr7:10971618-10979814
8100714	9.851215	10.00687	10.08822	9.795159	9.514611	YTHDC1	NM_001031732 	chr4:69176105-69215824
8043197	9.85071675	8.876053	10.33932	9.973494	10.214	VAMP8	NM_003761 	chr2:85804715-85809154
8075910	9.8490405	10.04302	9.712925	10.09741	9.542807	RAC2	NM_002872 	chr22:37621292-37640305
7979864	9.8474945	9.862647	10.76889	9.659899	9.098542	ERH	NM_004450 	chr14:69846845-69865021
8042416	9.84714425	9.677237	9.63187	10.04316	10.03631	ARHGAP25	NM_014882 	chr2:68961968-69053965
8072610	9.84461675	10.21651	9.290474	9.828353	10.04313	FBXO7	NM_012179 	chr22:32870707-32894818
8091941	9.8444095	9.719299	9.566879	10.08488	10.00658	PDCD10	NM_007217 	chr3:167401694-167452651
7939341	9.84248375	9.686052	9.994611	9.869913	9.819359	CD44	NM_000610 	chr11:35160417-35253949
8105463	9.83695125	9.546949	10.04965	10.33376	9.417446	GPBP1	NM_022913 	chr5:56469944-56558912
7949496	9.832975	10.11851	9.742213	10.09968	9.371497	CFL1	NM_005507 	chr11:65622282-65626886
8023382	9.832655	9.895956	9.76168	9.894045	9.778939	MBD2	NM_003927 	chr18:51680575-51751158
8110499	9.83153625	9.622163	10.11537	10.24378	9.344832	RUFY1	NM_025158 	chr5:178977571-179037019
8144812	9.829556	9.805858	9.711679	9.901281	9.899406	PCM1	NM_006197 	chr8:17780356-17885484
8166195	9.829502	9.957775	9.999735	10.00943	9.351068	ZRSR2	NM_005089 	chrX:15808574-15841464
7899737	9.82405375	9.675642	9.019343	10.32877	10.27246	EIF3I	NM_003757 	chr1:32687971-32697205
8097600	9.82087075	9.524746	9.653614	9.954233	10.15089	SMARCA5	NM_003601 	chr4:144434616-144474567
8112961	9.81824325	9.855395	9.940016	9.868968	9.608594	RPS23	NM_001025 	chr5:81569139-81574235
7954492	9.81022575	10.15971	9.685202	9.781639	9.614352	FGFR1OP2	NM_015633 	chr12:27091316-27118862
8007028	9.80668425	9.747799	9.793681	9.693172	9.992085	CASC3	NM_007359 	chr17:38296507-38328431
7939298	9.805847	9.68644	9.684353	9.773835	10.07876	CAT	NM_001752 	chr11:34460478-34493607
7944285	9.80529375	9.772671	9.88275	9.796763	9.768991	ARCN1	NM_001655 	chr11:118443111-118473645
7938370	9.80521925	9.833014	9.672136	9.419657	10.29607	SWAP70	NM_015055 	chr11:9685628-9774508
8040386	9.80384425	10.65829	9.018888	9.233289	10.30491	DDX1	NM_004939 	chr2:15731302-15771235
7916969	9.80267275	9.565354	10.18751	9.432037	10.02579	ZRANB2	NM_005455 	chr1:71528974-71546980
8075798	9.799176	9.584543	9.770344	9.958345	9.883472	EIF3D	NM_003753 	chr22:36906897-36925483
7973384	9.79893825	9.882756	9.744491	9.830173	9.738333	PABPN1	NM_004643 	chr14:23789397-23795372
8166730	9.79604825	9.062272	10.5222	9.578981	10.02074	CYBB	NM_000397 	chrX:37639264-37672714
8023063	9.7954795	9.898952	9.737307	10.14585	9.399809	ATP5A1	NM_001001937 	chr18:43664110-43684199
8167449	9.792334	9.67063	9.757781	10.2524	9.488525	PLP2	NM_002668 	chrX:49028245-49031588
8145470	9.7891865	9.753345	9.460611	9.65965	10.28314	DPYSL2	NM_001386 	chr8:26435410-26515694
7938777	9.777806	10.71813	9.874149	9.775397	8.743548	LDHA	NM_005566 	chr11:18416107-18429394
8137250	9.7703505	8.941836	10.29771	10.17569	9.666166	GIMAP2	NM_015660 	chr7:150382794-150390729
7899005	9.766196	10.10361	9.24272	10.25438	9.464074	TMEM50A	NM_014313 	chr1:25664408-25688852
8160839	9.75692025	9.486815	9.997328	10.03224	9.511298	DCTN3	NM_024348 	chr9:34613548-34620515
7951068	9.7560565	9.350264	9.487931	10.20542	9.980611	CWC15	NM_016403 	chr11:94696280-94706739
7978123	9.75393475	9.601296	9.824846	9.756294	9.833303	PSME2	NM_002818 	chr14:24612574-24616430
8051622	9.75299575	9.986217	9.81848	9.464587	9.742699	SRSF7	NM_001031684 	chr2:38970741-38978541
8051528	9.7494475	9.939253	9.522434	9.790215	9.745888	CEBPZ	NM_005760 	chr2:37428755-37458744
8112274	9.74936325	10.47296	9.208722	10.4428	8.872971	ELOVL7	NM_024930 	chr5:60047620-60140054
7897370	9.743067	9.576875	9.792602	9.710324	9.892467	VAMP3	NM_004781 	chr1:7831329-7841492
7938687	9.73954725	9.74373	10.08807	9.659379	9.46701	NUCB2	NM_005013 	chr11:17298286-17353070
8092321	9.73736025	10.16091	9.814713	9.256573	9.717245	DCUN1D1	NM_020640 	chr3:182660160-182703720
8105681	9.73708125	9.204098	9.998608	9.925918	9.819701	ERBB2IP	NM_018695 	chr5:65222303-65378377
7898975	9.73662775	9.300856	10.04162	9.946468	9.657567	SRRM1	NM_005839 	chr1:24969592-24999772
7925531	9.73136825	10.08174	9.795627	9.549763	9.498343	AKT3	NM_181690 	chr1:243651535-244013430
7961059	9.73023075	10.08306	9.223351	9.669643	9.944869	KLRB1	NM_002258 	chr12:9747148-9760497
7930470	9.712325	9.610058	9.696128	9.970145	9.572969	SHOC2	NM_007373 	chr10:112679305-112773425
8150112	9.711439	9.996118	9.243563	9.922697	9.683378	GSR	NM_000637 	chr8:30536435-30585443
8110022	9.7047155	9.469052	10.66667	9.95876	8.72438	ATP6V0E1	NM_003945 	chr5:172410763-172461900
7917516	9.7032315	9.792415	9.136408	9.874573	10.00953	GBP1	NM_002053 	chr1:89518001-89531043
8091048	9.70202725	9.898953	10.03689	9.990054	8.882212	COPB2	NM_004766 	chr3:139076433-139108468
8045860	9.70148575	10.03555	9.648487	9.697308	9.424598	PKP4	NM_003628 	chr2:159313476-159537941
8058024	9.7002965	9.404053	9.744211	9.856745	9.796177	SF3B1	NM_012433 	chr2:198256698-198299771
8037642	9.69779525	9.928228	9.773626	8.975807	10.11352	SNRPD2	NM_177542 	chr19:46190718-46195442
8107005	9.69512625	9.90974	9.682366	9.789865	9.398534	CAST	NM_001190442 	chr5:95997777-96110387
8154363	9.692788	9.15768	10.04907	9.708847	9.855555	RPS26	NM_001029 	chr9:9090898-9091257
8088526	9.6832335	10.09417	9.962416	9.993979	8.682369	THOC7	NM_025075 	chr3:63819546-63849509
8043945	9.68322625	9.498343	10.08222	9.305797	9.846545	MAP4K4	NM_145686 	chr2:102314488-102511152
8134699	9.6738505	9.687452	9.287117	9.361483	10.35935	COPS6	NM_006833 	chr7:99686583-99689823
8061772	9.66658575	9.53611	9.831743	9.345195	9.953295	MAPRE1	NM_012325 	chr20:31407724-31438211
7920492	9.6648155	9.917714	9.348045	10.17624	9.217263	C1orf43	NM_001098616 	chr1:154179183-154193104
8085815	9.6566645	9.367637	9.829593	9.860353	9.569075	TOP2B	NM_001068 	chr3:25639475-25705788
8166876	9.6562655	9.760409	9.476057	10.09725	9.291346	DDX3X	NM_001356 	chrX:41192651-41223725
