Gene	TSS	Coverage
RNF145	chr5_158636563	11.7642113907
ATP6V1E1	chr22_18111588	12.0254848201
SLC6A11	chr3_10857916	19.4833082585
MS4A12	chr11_60260250	19.5528666007
VAV1	chr19_6772678	10.9914361554
SUGT1	chr13_53226830	12.1056956914
PLA2R1	chr2_160919126	16.8110272646
IFI27L1	chr14_94547638	16.7651105907
ACVR1C	chr2_158485399	15.1299768422
CECR5	chr22_17640169	11.6822188567
CKAP2	chr13_53030106	13.0667208505
SMPD2	chr6_109761930	10.2516936559
TUBGCP6	chr22_50683400	10.7316820803
PTF1A	chr10_23481459	16.1860443812
OR4C6	chr11_55432642	21.3255151332
WDR53	chr3_196295413	9.77475124943
LETMD1	chr12_51442081	13.0722524993
KCNJ8	chr12_21927755	16.9540382493
SMAGP	chr12_51664202	14.5411925442
AMICA1	chr11_118095809	18.8613374815
MEST	chr7_130126015	17.8979696765
TSNAXIP1	chr16_67840780	10.5780973902
SMTN	chr22_31477281	12.0698357119
MCAM	chr11_119187840	16.8281433923
XRCC6	chr22_42017345	10.2942464662
APBB1	chr11_6426163	20.0502934848
DCTN1	chr2_74607482	17.479699113
GCM2	chr6_10882098	17.7860301296
C1orf174	chr1_3816857	11.2131248662
MMD	chr17_53499341	12.6656905783
AP2B1	chr17_33914281	13.7274080917
FAM169A	chr5_74162212	17.1356748488
PSRC1	chr1_109825790	11.9515578792
FAM120A	chr9_96213977	9.00564035225
WASL	chr7_123389125	12.26731933
HBG1	chr11_5271087	20.6089012156
FLYWCH1	chr16_2961979	10.2264163717
THBS4	chr5_79287118	16.9187742688
KNG1	chr3_186435097	14.8479296685
OR4N4	chr15_22382381	32.8171713696
TNPO2	chr19_12833105	9.50037470362
LXN	chr3_158390482	14.7806517118
RHOB	chr2_20646831	7.77617416355
HNRNPA2B1	chr7_26240413	7.2778336741
NTN5	chr19_49176338	17.6085221971
UBB	chr17_16284106	9.21617893946
KCNJ10	chr1_160040051	16.351715591
RNF144B	chr6_18387580	15.6532741718
JARID2	chr6_15246205	10.2469734969
CNTNAP1	chr17_40834631	14.2400720926
IQCE	chr7_2598605	12.1415103227
LDB3	chr10_88428320	19.2698808382
TAS2R8	chr12_10959579	24.0191405831
SPATA22	chr17_3375099	20.7136591691
UCKL1	chr20_62582527	15.2771154674
MMRN2	chr10_88717425	22.1795508003
SIRT5	chr6_13574760	10.5197247555
CYR61	chr1_86046443	13.6674066936
CDK14	chr7_90338711	20.7647609444
SDR42E1	chr16_82045093	22.2693232951
GOLM1	chr9_88714510	15.2379340281
RRM2	chr2_10262694	11.1714275277
RYK	chr3_133969586	12.989294515
NEFL	chr8_24814383	19.8186438473
PMP22	chr17_15168674	22.2462997731
KRTAP10-9	chr21_46047039	16.9387000461
ST5	chr11_8832882	18.5984453921
TACR3	chr4_104640973	19.9226353102
PIP5KL1	chr9_130693076	16.6399375522
ZSCAN29	chr15_43662258	16.8292655187
SLC35F3	chr1_234040457	17.2273980658
RNF214	chr11_117103340	8.04062788383
PUS7	chr7_105162685	13.7109031209
IQGAP3	chr1_156542396	17.783631518
TNFAIP6	chr2_152214105	20.730165664
PLS1	chr3_142375738	21.8222359721
DOK3	chr5_176937427	14.2255513591
KIAA1671	chr22_25423940	20.5115193353
FBXO44	chr1_11714431	11.5707507223
SPEF2	chr5_35617988	19.4416983327
CHRNB1	chr17_7348405	12.5415381271
MAP1S	chr19_17830260	11.6389339984
SLC38A7	chr16_58718681	14.9213403256
STEAP3	chr2_119981383	13.914415581
EPHX1	chr1_225997835	18.1020593912
APOBEC3F	chr22_39436672	12.8979019333
PTCD2	chr5_71616193	12.8976491252
IGSF6	chr16_21663987	14.7693936933
C2	chr6_31895253	20.404971826
FBXL18	chr7_5553399	13.8209698013
ASL	chr7_65540833	12.2840163124
PSEN2	chr1_227058272	15.0310977524
UGT2A1	chr4_70513416	19.6669170515
EPHB1	chr3_134514098	17.9191595619
ARL4A	chr7_12726451	11.7694113495
S100A3	chr1_153521734	16.8266946355
RCCD1	chr15_91498105	13.0645971541
IQGAP2	chr5_75699079	10.6429411444
MRVI1	chr11_10715535	18.8825373237
HTRA2	chr2_74756531	11.4517598251
TKTL2	chr4_164395047	20.4258009437
ZNF607	chr19_38210691	17.1271727281
TERF1	chr8_73921096	13.0231100892
MDM2	chr12_69201951	9.95778426827
SYNE2	chr14_64319682	14.1213921141
DFNB31	chr9_117267736	14.476484231
CCR2	chr3_46395234	19.4684350986
NCF2	chr1_183560056	15.544516349
FAM178B	chr2_97563870	24.0537175701
ZFPL1	chr11_64851693	9.37609775993
TFCP2	chr12_51566926	10.3114861109
THOC7	chr3_63849462	9.78282091105
LCOR	chr10_98592016	7.12345183969
HIST1H2BM	chr6_27782821	15.2624189701
SERPINI1	chr3_167453431	11.41622827
PPP4R2	chr3_73046118	9.84390710341
LTBP4	chr19_41103140	12.2613226015
PPFIA2	chr12_81992150	21.822649213
PCNP	chr3_101293041	10.2640515351
ESRRG	chr1_217113015	20.0101287835
CACNB2	chr10_18429741	18.6545112123
GTF2E1	chr3_120461557	12.0047936799
CGRRF1	chr14_54976586	13.0084149855
NR2E3	chr15_72102887	19.4001896794
CGNL1	chr15_57668702	17.1742036383
C11orf87	chr11_109292845	18.491126949
GADD45B	chr19_2476122	8.04598161356
FAM111A	chr11_58912251	14.8201291023
ANKRD29	chr18_21242849	16.4340053028
ZNF583	chr19_56915717	14.5131405949
PRDX5	chr11_64085559	7.24328024294
PTTG2	chr4_37962055	21.1504432176
SRRM3	chr7_75831210	14.5488059487
PPP1R3A	chr7_113559082	20.8630177719
CCT8	chr21_30446118	14.2256396586
C15orf61	chr15_67813521	14.8153351466
DLX4	chr17_48050129	20.5793390603
RPL15	chr3_23958652	13.5377625965
RASA1	chr5_86564069	10.3797820404
SPN	chr16_29674270	15.5377185982
GIPC1	chr19_14606961	9.85778069118
RASGRP1	chr15_38857007	15.3136604885
CYBRD1	chr2_172378756	16.1049233224
ST6GALNAC6	chr9_130659687	14.2417203883
LIN28B	chr6_105404922	17.674972929
LYG2	chr2_99871570	21.082238331
LRAT	chr4_155665122	16.4802171119
HSPA4L	chr4_128703452	13.9562853901
STXBP5L	chr3_120627049	16.2648796678
DOC2A	chr16_30024917	16.4051996791
SPTY2D1	chr11_18656020	11.014680437
ADAMTS20	chr12_43945724	17.8884838306
IL2RB	chr22_37545962	18.4006282364
SLC7A9	chr19_33360683	22.3547027553
ICK	chr6_52926600	16.7815415168
RIC3	chr11_8190590	20.8403244184
LUM	chr12_91505542	22.1766685707
ANAPC7	chr12_110841535	12.164857786
SDR39U1	chr14_24912009	12.7741617828
DEF6	chr6_35265594	14.9631870069
RHPN1	chr8_144451024	11.9490476119
EEFSEC	chr3_127872299	11.1441332393
SDR39U1	chr14_24912007	12.7614046305
EHHADH	chr3_184971886	17.2168495954
CCDC36	chr3_49236932	16.6053518217
ZNF623	chr8_144718182	12.5968780241
GIPC2	chr1_78511588	17.7125788444
VWA3B	chr2_98703594	17.3156344344
ACCS	chr11_44087811	14.8685417723
PTBP2	chr1_97188193	14.4273454256
OR5H2	chr3_98001731	20.087296333
IPO4	chr14_24658124	12.3887894753
TMPRSS6	chr22_37505449	19.4329345754
FBXO5	chr6_153304740	10.7319374532
RPL36	chr19_5690345	10.1510779814
SEMA6C	chr1_151119140	14.8673773878
LGALS8	chr1_236687026	14.7055817821
KIAA2018	chr3_113415493	10.2274483659
ZGPAT	chr20_62338793	10.7084671651
EGLN3	chr14_34420032	16.9842115445
IL15	chr4_142557748	16.9042847337
C20orf173	chr20_34117481	19.440998713
JUNB	chr19_12902309	6.5342789743
TRAF5	chr1_211499956	14.8328121427
N6AMT1	chr21_30257695	15.918238973
LACE1	chr6_108616097	12.4457560343
SLFN5	chr17_33570085	15.1000418729
ORMDL2	chr12_56211805	11.2538150914
AMPD2	chr1_110162434	12.5037822928
DDX58	chr9_32526322	14.6248951986
GNPDA2	chr4_44728651	16.2007526246
KIAA1109	chr4_123091757	20.2539123969
RXRG	chr1_165414592	20.9722083608
LTF	chr3_46506632	20.3199235017
RAD9A	chr11_67159422	10.6060987825
CRYBB1	chr22_27013991	17.5878747368
INO80B	chr2_74682149	10.2032477406
SLA2	chr20_35274619	17.2916879981
BRD4	chr19_15391262	20.1963766123
SLC6A17	chr1_110693131	19.1425039072
S100A9	chr1_153330329	16.4030438131
CCDC138	chr2_109403205	14.7515568594
PGLYRP3	chr1_153283194	24.1410450696
EZH1	chr17_40897071	13.4887357071
TRUB1	chr10_116697951	18.0334479417
C6orf99	chr6_159290898	15.0273609876
RNF4	chr4_2470794	10.5887516038
KCNK2	chr1_215178884	21.7717814164
PCCB	chr3_135969166	13.5083963269
SLC4A4	chr4_72053002	15.4569213297
HERC4	chr10_69835103	12.147990885
NRN1	chr6_6004277	16.6282937194
MFF	chr2_228193393	19.6966253559
KCNJ3	chr2_155555092	14.9756800548
HLX	chr1_221052742	11.992804601
CENPO	chr2_25016174	11.3770398744
ARHGEF4	chr2_131674969	20.5817618743
OR2AT4	chr11_74800758	24.0015121675
OCLN	chr5_68788118	18.1402948525
HOXD9	chr2_176987412	14.9327907783
CTCFL	chr20_56100183	10.6957069331
CCDC91	chr12_28410132	21.2515419154
OS9	chr12_58087737	11.8461211488
AADAT	chr4_171011538	18.5351032981
E2F5	chr8_86089618	14.0238586992
WFDC11	chr20_44298878	25.904678713
CPEB3	chr10_94050875	9.2285425428
PRC1	chr15_91537881	11.2368448422
LRRTM1	chr2_80531487	16.8974539432
MYLK3	chr16_46797158	21.0606084159
RNF181	chr2_85822836	11.3035346817
HMBS	chr11_118955586	12.7612163338
TNFRSF10C	chr8_22960326	14.0462233093
RAD54L	chr1_46713366	9.96518082322
SNAI2	chr8_49833999	19.1092919847
GPR149	chr3_154147504	23.0805440052
POU3F3	chr2_105470525	15.1562992437
VPS52	chr6_33239742	9.9228496712
SPATA24	chr5_138739776	13.1556724881
VWA2	chr10_115999012	21.2352536687
AP1B1	chr22_29784572	12.1279025415
CCNYL1	chr2_208576263	8.8017163999
PRKAR1A	chr17_66511534	19.89168432
RAN	chr12_131356538	9.64215180234
PSAPL1	chr4_7436700	22.3803207426
WSCD2	chr12_108525507	23.6868797584
MLLT10	chr10_21823100	8.63329638148
LYRM7	chr5_130506606	12.682317855
KRTAP20-3	chr21_32015182	20.824594795
TDRD10	chr1_154474694	15.4195880628
C16orf58	chr16_31519740	14.4123230923
STIM2	chr4_26862312	10.5058879813
ERG	chr21_40032591	16.4579493306
KLHL30	chr2_239047362	17.8626364958
FREM1	chr9_14779531	18.7118632337
ZMYM5	chr13_20437776	8.98151547498
OR9G1	chr11_56467863	37.2149790344
TPST2	chr22_26961370	19.8471542364
MAP3K1	chr5_56110899	10.511213719
ZNF814	chr19_58400442	15.5394139911
ATP6V1H	chr8_54755602	13.1032600585
C9orf3	chr9_97521930	24.3790938216
C1orf21	chr1_184356149	12.2686370796
SGSM3	chr22_40766565	12.6458659346
OSM	chr22_30662829	11.8311165237
SAMD11	chr1_861120	16.5750727091
ABCD3	chr1_94883932	12.082242397
COL21A1	chr6_56112378	19.914570476
ZNF282	chr7_148892553	12.1551297323
SCNN1B	chr16_23313590	19.8642872621
GNAS	chr20_57464179	11.2766448503
OSGEP	chr14_20923267	12.1469351307
XRCC6	chr22_42017166	9.96321410958
RXFP2	chr13_32313678	22.6311075208
MEX3D	chr19_1568057	5.55783158851
ARPC3	chr12_110888216	9.74584414152
SPAG11B	chr8_7309887	25.9994390833
KCTD13	chr16_29937553	12.825282439
CARD8	chr19_48744320	17.8003140499
CWF19L1	chr10_102027438	12.6210840485
LRRC27	chr10_134145740	9.92399149668
CD300E	chr17_72619897	20.782692213
CEP55	chr10_95256368	13.1151624696
KCTD2	chr17_73028661	16.240424948
LGR4	chr11_27494334	13.5555476012
CLP1	chr11_57425215	12.6660312908
GTDC1	chr2_145090101	12.0314881357
CCR8	chr3_39371196	23.3046479791
ADAM29	chr4_175839508	20.9558742853
CIB1	chr15_90777387	11.2751636012
GRIA4	chr11_105481410	18.2063559658
EYA4	chr6_133562636	17.1275041199
P2RY2	chr11_72929342	13.5028788723
OR52H1	chr11_5566753	21.9399836371
OR14C36	chr1_248512076	22.5687111006
COG4	chr16_70557457	16.0417030246
RFC4	chr3_186524290	15.20166455
MVD	chr16_88729557	8.51973539954
CHRM2	chr7_136553831	17.3987998642
BTF3L4	chr1_52521856	11.2425424783
TRPM6	chr9_77502636	17.5588378454
DPY19L3	chr19_32897021	10.7499600622
CHGA	chr14_93389444	15.6160576638
GSTM2	chr1_110210643	16.0347379991
SNX5	chr20_17949634	10.7898143296
HEXIM2	chr17_43239211	10.5454663907
GPR141	chr7_37779995	22.0256202084
TSC22D2	chr3_150126121	10.9211045578
PLSCR2	chr3_146187088	17.860195056
OR52E2	chr11_5080857	22.536895898
FARSA	chr19_13044558	11.563606279
MYOD1	chr11_17741109	17.7615978106
D2HGDH	chr2_242673993	10.2255387011
RXRB	chr6_33168630	10.8777438833
P2RY6	chr11_72975596	18.6314298485
FBXO8	chr4_175205402	13.5636111731
NFIX	chr19_13106583	9.03238121319
FBXW7	chr4_153456393	11.5817927125
B3GAT3	chr11_62389647	10.2789142544
TIE1	chr1_43766565	18.5364068679
ERI3	chr1_44820951	13.9482075868
CCDC73	chr11_32816204	20.7009384894
RHBDD2	chr7_75508316	11.4384807735
DLGAP4	chr20_34894244	14.9474296968
ABCB5	chr7_20655244	23.6396324918
HIVEP2	chr6_143266338	8.1099705518
CTXN3	chr5_126988706	22.4144849953
FRMD4B	chr3_69435455	18.5319572104
APCDD1	chr18_10454624	13.5957015764
P4HA3	chr11_74022721	16.024061764
ZNF804B	chr7_88388681	17.7102027363
H2AFV	chr7_44887725	8.81478716304
EIF3G	chr19_10230599	11.0950785494
ACVRL1	chr12_52301201	16.7506465508
B3GNT3	chr19_17905918	17.8847238347
NBR1	chr17_41322986	11.5804269103
TAF10	chr11_6633475	11.3024964202
CDKL4	chr2_39456673	19.541651796
STX2	chr12_131323819	12.0647268891
RTN4	chr2_55277734	10.3076437001
PROX1	chr1_214161843	15.1160609199
GMPPB	chr3_49761407	9.09387489803
MAD2L1	chr4_120988013	12.3059967312
DRD3	chr3_113897899	22.6767090999
DNTT	chr10_98064084	24.4967922763
RNASE11	chr14_21058417	19.5864810824
VMAC	chr19_5904851	7.60703117612
DMP1	chr4_88571453	20.5380223392
ZNF585A	chr19_37663643	14.1370362373
ANP32B	chr9_100745488	9.97081621558
ZNF747	chr16_30546291	12.7093293151
MPZL2	chr11_118135251	19.6400190238
PRSS23	chr11_86511281	16.3762506381
EVI5	chr1_93257961	22.4069632591
NEDD4	chr15_56285944	14.2188799643
LYSMD2	chr15_52043650	16.6615725252
ARHGAP39	chr8_145831080	20.5899465902
DHRS7C	chr17_9694614	21.3606432788
TTC21A	chr3_39149151	12.0791305597
ZNF445	chr3_44519162	14.7249594654
AKNAD1	chr1_109399726	24.4032608039
OTX1	chr2_63277191	16.5936582788
PKP2	chr12_33049780	14.0986710709
MDFIC	chr7_114562208	15.0850869813
NEK2	chr1_211848972	15.343623737
CBLN1	chr16_49315742	13.4381001466
AKT1S1	chr19_50381613	8.75190566241
TAF1L	chr9_32635667	20.2088728639
PGBD4	chr15_34394273	13.6024312154
SPATA20	chr17_48624449	14.5317233249
SGK2	chr20_42194736	19.1635106445
TMPRSS3	chr21_43816955	22.5888593473
HTATIP2	chr11_20385246	13.0847210852
CMTM8	chr3_32280170	14.6043806336
ILK	chr11_6625039	11.7749189583
GLOD4	chr17_685571	14.4359332871
TNPO1	chr5_72112417	11.8290169992
CLPS	chr6_35765121	30.6800148699
TPRN	chr9_140095163	6.85392476452
BTBD8	chr1_92545861	16.7573019091
SNX24	chr5_122181159	13.99114659
MADD	chr11_47291198	8.76801334439
IL11RA	chr9_34652181	17.5291426782
EFNA1	chr1_155100348	16.0900521044
MED13L	chr12_116714991	6.45946217456
KEAP1	chr19_10613481	11.7297546529
MAP3K9	chr14_71275888	12.0987128768
IK	chr5_140027383	10.8031312261
MICA	chr6_31371343	14.6697807986
SLC4A11	chr20_3218835	16.1514989831
SLC38A1	chr12_46660278	18.2621569512
DNASE1L2	chr16_2286467	15.770611428
EYA4	chr6_133562494	17.5043468948
SPSB1	chr1_9352940	13.6959700604
ZNF573	chr19_38270230	16.567824344
TDRKH	chr1_151763010	12.9661019301
IPO5	chr13_98605928	23.856229277
NENF	chr1_212606228	13.9900265564
KCNS2	chr8_99439249	14.6819717476
DIS3L2	chr2_232826292	15.2241825482
FUZ	chr19_50316567	10.7168372353
TTC8	chr14_89290496	18.0741307727
ZNF32	chr10_44144152	18.1032928447
UTP23	chr8_117778741	12.1599415303
ZNF667	chr19_56988770	13.4435938279
RNF216	chr7_5821361	13.9539753917
HRH2	chr5_175085039	14.1548334447
MGAT1	chr5_180236817	8.37792988187
CSE1L	chr20_47662782	9.48110053195
MAP3K3	chr17_61699800	7.62895406811
ARHGAP22	chr10_49701692	19.8503534235
TRIML2	chr4_189026741	24.3620173549
ENDOG	chr9_131580778	11.8017950999
BCL11A	chr2_60780633	10.8121358497
MITF	chr3_69812706	23.5861756482
PTHLH	chr12_28122894	17.184233505
CHCHD5	chr2_113342013	12.5518006159
LYPD6B	chr2_149894980	17.0458722054
RAD23B	chr9_110046333	12.2008116062
LRRC70	chr5_61874561	16.6526742889
FAM117A	chr17_47841518	10.8879559112
ABCB5	chr7_20686965	24.0143704647
KRTAP12-2	chr21_46086844	22.6081322045
ANKRD17	chr4_74088831	18.3295937192
TMEM130	chr7_98467673	14.16213867
ASAH2	chr10_52008370	25.0374130852
OR1L3	chr9_125437408	25.8129461126
TCTE3	chr6_170151638	12.7204711747
PRCP	chr11_82611557	11.2014150213
RHEB	chr7_151217010	8.24240227721
CDR2L	chr17_72983726	13.1911979362
GNAT1	chr3_50229042	17.6246944578
NDUFC1	chr4_140223705	13.2758653064
KRT3	chr12_53189892	19.2796410037
PTRF	chr17_40575338	15.3906228254
COL4A3BP	chr5_74807454	11.4084414842
TOM1L2	chr17_17875784	9.32481233423
TRMT11	chr6_126307575	16.5915499511
PDE5A	chr4_120549239	11.8078857101
KRTAP4-1	chr17_39341147	21.4553630368
SCRN3	chr2_175260456	13.506983855
FAM177A1	chr14_35514112	16.2757379251
TAL2	chr9_108424737	24.8763023033
CCDC88B	chr11_64107689	11.7578947227
ZNF266	chr19_9546254	14.0494210176
NDFIP2	chr13_80055258	16.7000359352
PDC	chr1_186417856	21.6858786868
ZC3H10	chr12_56512003	9.0827269607
PRR23A	chr3_138725110	18.338393021
PHF23	chr17_7142249	5.66124474513
RASAL1	chr12_113574044	18.3235909037
C14orf1	chr14_76127538	11.3019153441
DNAJB1	chr19_14629371	7.33777464737
SERTAD2	chr2_64881046	9.65159193408
TLK2	chr17_60556385	10.1847821145
ZNF85	chr19_21106058	15.0404346303
ADRB1	chr10_115803805	12.2514579675
CPSF3	chr2_9563665	13.1316338948
TBX4	chr17_59533806	20.7067023507
AMY2B	chr1_104097265	19.6495283872
ARHGAP1	chr11_46722215	10.6284430917
TMEM167A	chr5_82373272	12.3752951632
ENG	chr9_130609446	18.8215932999
SRD5A1	chr5_6633499	10.6138200692
INPP5J	chr22_31518908	22.31863113
DNAJA1	chr9_33025208	9.37316260079
DYNC1I2	chr2_172543918	15.9914236517
NCOR1	chr17_16118874	12.9487795725
BMPR2	chr2_203241049	11.0037146198
FIP1L1	chr4_54243819	15.5967552596
FSCN1	chr7_5632435	12.8862360688
MANEA	chr6_96025372	14.7916023081
GCK	chr7_44229022	21.2386704653
KLRC2	chr12_10588592	23.9870814265
RRM2	chr2_10262862	11.3007301375
KIAA0391	chr14_35591526	11.327880326
OR6N1	chr1_158736472	21.9440187057
TMEM176B	chr7_150498448	18.144637012
WHSC1	chr4_1902352	20.0557193382
GRID1	chr10_88126250	12.9338397542
TTYH2	chr17_72209695	12.1064694082
KRT10	chr17_38978863	20.1710273351
KCNMB2	chr3_178254085	21.1321113074
KLK2	chr19_51376688	21.7381907828
UGT3A1	chr5_36001130	21.3149787081
TCHHL1	chr1_152061540	24.534861327
ODF3	chr11_196760	16.3810387044
TCIRG1	chr11_67806461	10.5587501272
ZEB2	chr2_145277958	13.8155774297
SELL	chr1_169680843	16.1661783471
RRP7A	chr22_42915829	16.3044183433
TGFBR3	chr1_92351836	16.5050335878
CD5	chr11_60869929	18.7718797923
FUBP3	chr9_133454959	13.3134472565
RAB11FIP4	chr17_29815018	9.93487179254
FAM124B	chr2_225266711	18.4436390589
POU5F1	chr6_31134947	20.9621258532
OR7G3	chr19_9237626	21.4534413189
C1GALT1	chr7_7222245	10.3422402527
CES2	chr16_66968373	11.4984402183
MYO1F	chr19_8642331	12.9082862053
JAZF1	chr7_28220437	10.7771474212
NAA15	chr4_140222675	12.3973153964
CSRP3	chr11_19232118	21.5750265863
LCE2A	chr1_152670839	23.7879123099
PDK2	chr17_48173058	10.4898118437
CA10	chr17_50237377	19.4031016135
CCDC146	chr7_76751933	10.4805238427
SP7	chr12_53729537	14.5611638221
IL20RB	chr3_136676706	23.6036448352
SNCA	chr4_90759447	16.6274040909
SERPINB6	chr6_2962404	19.3076114226
ARL6	chr3_97483364	14.2062128537
SLC24A4	chr14_92790151	16.0384796695
HNRNPUL2	chr11_62494857	7.68591036869
F11R	chr1_160991133	13.663981025
YARS	chr1_33283633	10.9112740702
NUF2	chr1_163291722	15.6675715993
FARP1	chr13_98795351	13.1567570902
SCRIB	chr8_144897549	9.56050214885
FGD3	chr9_95709600	19.5638853271
KRT82	chr12_52800176	23.6028971071
KRTCAP2	chr1_155145804	10.6666706419
R3HCC1	chr8_23145604	13.6198210535
ZACN	chr17_74075262	18.2621833984
MS4A6A	chr11_59952139	21.9958444102
ORM1	chr9_117085302	22.3250880008
CRYZ	chr1_75199092	13.9677261238
CD48	chr1_160681641	17.4455390974
MUC5B	chr11_1244294	18.7878400132
ZMYM2	chr13_20532847	8.36088029014
EPM2AIP1	chr3_37034795	9.67020984338
HIST1H2AL	chr6_27833106	13.2726588178
DCTN1	chr2_74601862	18.2507454131
EIF1	chr17_39845126	6.64911295569
KCTD1	chr18_24129399	14.9818989564
MXRA8	chr1_1294174	17.4864564703
FAM189A2	chr9_71939487	16.4652162452
ALG8	chr11_77850699	14.6541428051
TRMT6	chr20_5931204	14.2749629391
GSN	chr9_124030379	12.4281525327
CES4A	chr16_67022491	21.6381526008
TAAR6	chr6_132891460	20.4976299916
NSMAF	chr8_59572404	13.6810754283
MYADM	chr19_54372644	8.45753989389
NR1H3	chr11_47279467	15.0909208499
ANXA11	chr10_81965433	14.0739095415
PRKACA	chr19_14219202	16.9065319615
LIMS2	chr2_128439360	23.9149031649
PIM3	chr22_50354142	8.6466081458
CABP4	chr11_67222817	17.0753083127
EFCAB3	chr17_60457913	21.3215780679
TBL1XR1	chr3_176915048	6.03188930142
TAOK2	chr16_29985187	9.82729816626
SLC22A15	chr1_116519118	15.9586911877
CMPK2	chr2_7005950	13.5672353097
KIF13B	chr8_29120610	12.0984050745
PTGES	chr9_132515344	19.276104914
NUDT2	chr9_34329503	11.2375090715
FOXP1	chr3_71114074	13.7173028836
KCNAB1	chr3_155838336	23.03429041
CARKD	chr13_111267806	13.9862762605
CNTN4	chr3_2140549	15.3379461262
DMPK	chr19_46283861	15.8540808471
XPNPEP1	chr10_111683311	12.3205270208
ZNF442	chr19_12476475	15.5639889918
GABRA4	chr4_46996424	27.4945983698
BCLAF1	chr6_136610989	9.42787347852
RBM42	chr19_36119979	10.3289796165
EFTUD2	chr17_42976993	12.0171010489
FES	chr15_91427664	10.8893514388
HS3ST2	chr16_22825859	15.9072514509
LRRC38	chr1_13840242	19.1206970154
GPX6	chr6_28483570	22.3783139414
ZNF792	chr19_35454953	13.1273242545
PANK3	chr5_168006614	11.7814973802
RING1	chr6_33176285	10.9195833967
MADCAM1	chr19_496489	6.96444647202
POLR3H	chr22_41940493	12.2003694676
TEP1	chr14_20881579	15.0321777304
BTBD9	chr6_38563843	20.3922610877
MKNK2	chr19_2051243	7.69458589247
FAM60A	chr12_31479121	11.07775251
RGMA	chr15_93616939	18.7959350848
C1QTNF5	chr11_119211593	14.0491394383
IMPDH2	chr3_49066875	11.9452721207
FBXO25	chr8_356807	12.7782683187
FAM65B	chr6_24911398	13.9563906135
CASP9	chr1_15851285	6.33931359177
DYX1C1	chr15_55800432	23.04451976
CBX8	chr17_77770915	7.43202259385
PIP5K1C	chr19_3700477	9.11461676533
HPS6	chr10_103825123	13.0898687098
E2F1	chr20_32274210	9.93418146018
TMEM225	chr11_123756349	21.6408803154
FUT7	chr9_139927292	15.3530992835
LEKR1	chr3_156544147	13.5491497396
AADAT	chr4_171011183	18.9264946607
ZNF776	chr19_58258163	16.0656395483
SH3RF3	chr2_109745996	15.7684654517
TLE2	chr19_3029199	11.4500309116
ABHD15	chr17_27894042	13.6910185801
ALX3	chr1_110613322	16.2304769497
PRKCSH	chr19_11546077	9.09061327992
FAM134B	chr5_16509107	20.6635731736
TMEM9B	chr11_8986320	11.2349314852
CLDN19	chr1_43205925	20.6650188718
CHN2	chr7_29186162	21.4123166527
ZSWIM4	chr19_13906273	8.79571327225
ATAT1	chr6_30594614	11.617614773
CCDC85C	chr14_100070727	12.3380845901
ATAT1	chr6_30594612	11.6091409475
DCAF4	chr14_73393039	15.9087747486
VPS26B	chr11_134094498	8.8920582207
DNAH14	chr1_225117355	19.5046259895
SOAT1	chr1_179262848	15.2907866084
